"Date (UTC)","Timestamp (UTC)","<450","450-474","475-499","500-524","525-549","550-574","575-599","600-624","625-649","650-674","675-699","700-724","725-749","750-774","775-799","800+"
"03-14-2025 07:00","1741935604","","0.0005","0.059","0.72","0.21","0.029","0.004","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 08:00","1741939205","","","0.0765","0.7","0.185","0.0135","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 09:00","1741942805","","","0.0705","0.715","0.195","0.0295","0.005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 10:00","1741946405","","","0.0635","0.715","0.18","0.015","0.005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 11:00","1741950004","","","0.0005","0.71","0.265","0.0185","0.0055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 12:00","1741953605","","","0.0005","0.865","0.115","0.007","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 13:00","1741957204","","","0.0005","0.905","0.095","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 14:00","1741960805","","","0.0005","0.96","0.035","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 15:00","1741964404","","","","0.9965","0.004","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 16:00","1741968004","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 17:00","1741971605","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 18:00","1741975205","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 19:00","1741978804","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
